white_id,black_id,result,timestamp
bassim,hill_j,1.0,2017-08-30 19:06:40+00:00
stonedragon,hill_j,1.0,2017-08-30 19:06:40+00:00
hill_j,piotrpiotr,1.0,2017-08-28 19:53:20+00:00
hill_j,armo96,0.0,2017-08-28 14:20:00+00:00
beef_cake,hill_j,1.0,2017-08-28 03:13:20+00:00
hill_j,justin2718,1.0,2017-08-28 00:26:40+00:00
plahbrogan,hill_j,0.0,2017-08-28 00:26:40+00:00
hill_j,arwiz,1.0,2017-08-27 21:40:00+00:00
hill_j,vwhite,0.0,2017-08-27 18:53:20+00:00
virgil777,hill_j,1.0,2017-08-27 13:20:00+00:00
gabofd,hill_j,1.0,2017-08-27 13:20:00+00:00
minigunexplosive,hill_j,0.0,2017-08-23 23:13:20+00:00
hill_j,martan1208,0.0,2017-08-23 23:13:20+00:00
hill_j,smashtoblack,0.0,2017-08-23 23:13:20+00:00
tomplfr,hill_j,0.0,2017-08-23 23:13:20+00:00
plengkung,hill_j,1.0,2017-08-22 22:13:20+00:00
hill_j,menorca666,0.0,2017-08-22 22:13:20+00:00
hill_j,zaraki2103,1.0,2017-08-21 01:46:40+00:00
agarahman,hill_j,1.0,2017-08-20 20:13:20+00:00
leon_free,hill_j,0.0,2017-08-20 17:26:40+00:00
hill_j,bzhvarik,0.0,2017-08-20 17:26:40+00:00
calvelame,hill_j,1.0,2017-08-18 01:33:20+00:00
joaomatz,hill_j,1.0,2017-08-15 23:33:20+00:00
hill_j,elcid_barrett,1.0,2017-08-15 23:33:20+00:00
hill_j,srspanks,1.0,2017-08-15 20:46:40+00:00
allstar321,hill_j,0.0,2017-08-15 20:46:40+00:00
hill_j,dezinto,0.5,2017-08-15 01:20:00+00:00
hill_j,tricky-trojan,1.0,2017-08-15 01:20:00+00:00
killuwatts,hill_j,0.0,2017-08-11 00:06:40+00:00
hill_j,wazik,1.0,2017-08-10 01:53:20+00:00
czungun,hill_j,1.0,2017-08-09 23:06:40+00:00
trastindi,hill_j,0.0,2017-08-09 23:06:40+00:00
hill_j,doctormerp,1.0,2017-08-09 20:20:00+00:00
hill_j,spi2rone,0.0,2017-08-08 02:40:00+00:00
wolfevelyn,hill_j,1.0,2017-08-07 23:53:20+00:00
hill_j,fercab777,1.0,2017-08-07 23:53:20+00:00
karfedericol,hill_j,1.0,2017-08-07 04:26:40+00:00
hill_j,karfedericol,0.0,2017-08-07 04:26:40+00:00
six_moves_ahead,hill_j,0.0,2017-08-04 01:26:40+00:00
hill_j,mogadorlionne,1.0,2017-08-04 01:26:40+00:00
hill_j,safran25,0.0,2017-08-03 22:40:00+00:00
hill_j,skipskipskop,0.0,2017-08-03 22:40:00+00:00
skipskipskop,hill_j,0.0,2017-08-03 22:40:00+00:00
brodskay,roman12342005,0.0,2017-09-01 15:33:20+00:00
roman12342005,rindu38,0.0,2017-09-01 12:46:40+00:00
gg_easytobeatme_yt,roman12342005,1.0,2017-08-31 20:06:40+00:00
sanmarco,roman12342005,0.5,2017-08-31 20:06:40+00:00
tolia,roman12342005,0.5,2017-08-31 20:06:40+00:00
roman12342005,gholamreza1341,0.0,2017-08-31 20:06:40+00:00
chess_legend_rus,roman12342005,1.0,2017-08-31 20:06:40+00:00
roman12342005,cocomoko,1.0,2017-08-31 17:20:00+00:00
soltan1800,roman12342005,1.0,2017-08-31 17:20:00+00:00
roman12342005,selami011235,1.0,2017-08-31 17:20:00+00:00
roman12342005,kingscrusher-youtube,0.0,2017-08-31 17:20:00+00:00
kingpong,roman12342005,0.5,2017-08-31 17:20:00+00:00
roman12342005,dmekro,1.0,2017-08-31 17:20:00+00:00
lyckyfisher,roman12342005,0.0,2017-08-31 17:20:00+00:00
alaindubleu,roman12342005,0.0,2017-08-31 17:20:00+00:00
milanello,roman12342005,0.0,2017-08-31 17:20:00+00:00
manavalam2,roman12342005,0.0,2017-08-30 19:06:40+00:00
roman12342005,chessmaste,0.0,2017-08-30 16:20:00+00:00
roman12342005,bohlool,0.0,2017-08-30 16:20:00+00:00
decky84,roman12342005,0.0,2017-08-30 16:20:00+00:00
elcortez,roman12342005,1.0,2017-08-30 16:20:00+00:00
roman12342005,aldairrodriguez,1.0,2017-08-30 16:20:00+00:00
snaek161616,labg141,0.0,2017-08-11 22:20:00+00:00
vinhancock,snaek161616,0.0,2017-08-11 22:20:00+00:00
alihasanzadeh,snaek161616,1.0,2017-08-10 18:33:20+00:00
diz_stack,snaek161616,1.0,2017-08-10 18:33:20+00:00
alkeal,dr_perdyllo,0.0,2017-07-28 22:13:20+00:00
joydivisions,alkeal,0.0,2017-07-21 23:33:20+00:00
alkeal,jordanson,0.0,2017-06-27 19:00:00+00:00
gr8_m8_m8_im_ir8,karo1972,1.0,2017-08-22 16:40:00+00:00
ferrojimenez,gr8_m8_m8_im_ir8,1.0,2017-08-19 19:13:20+00:00
gr8_m8_m8_im_ir8,schachlerno,0.0,2017-08-19 19:13:20+00:00
gr8_m8_m8_im_ir8,samangan20,0.0,2017-08-18 15:26:40+00:00
nimaaa73,gr8_m8_m8_im_ir8,0.0,2017-08-12 20:33:20+00:00
antonio48,gr8_m8_m8_im_ir8,1.0,2017-08-12 17:46:40+00:00
gr8_m8_m8_im_ir8,tiberius64,1.0,2017-08-12 15:00:00+00:00
akutt52y,gr8_m8_m8_im_ir8,0.0,2017-08-12 15:00:00+00:00
ntam,prabhakarchand1,0.0,2017-08-26 06:46:40+00:00
juddah,ntam,1.0,2017-08-25 16:53:20+00:00
ntam,twizzcliff,1.0,2017-08-18 15:26:40+00:00
ntam,realmadrid69,0.0,2017-04-28 17:20:00+00:00
dmitry1111,ntam,0.5,2017-04-26 18:06:40+00:00
carbon752,ntam,1.0,2017-04-26 18:06:40+00:00
chilon,chesscarl,0.0,2017-08-07 18:20:00+00:00
loebas,chesscarl,0.0,2017-08-07 15:33:20+00:00
thelordoftheboard,chesscarl,0.0,2017-08-06 17:20:00+00:00
lebbeusz2450,chesscarl,0.0,2017-08-06 17:20:00+00:00
chesscarl,christopho,1.0,2017-08-06 17:20:00+00:00
chesscarl,kiterdekel,1.0,2017-08-06 17:20:00+00:00
chesscarl,a_b_d_o,1.0,2017-08-06 17:20:00+00:00
angel2006,chesscarl,0.0,2017-08-06 17:20:00+00:00
chesscarl,angel2006,1.0,2017-08-06 17:20:00+00:00
aca021,chesscarl,0.0,2017-08-06 17:20:00+00:00
rigoberto_22,chesscarl,0.0,2017-08-05 21:53:20+00:00
heisenberg3,chesscarl,0.0,2017-08-05 21:53:20+00:00
chesscarl,mario-panagiotis,1.0,2017-08-05 21:53:20+00:00
vchess4,chesscarl,0.0,2017-08-05 21:53:20+00:00
slobodan7,chesscarl,0.0,2017-08-05 21:53:20+00:00
chesscarl,grosschess,1.0,2017-08-05 21:53:20+00:00
chesscarl,danielsor,1.0,2017-08-05 21:53:20+00:00
chesscarl,sergey197316,1.0,2017-08-05 16:20:00+00:00
chesscarl,anna1605,1.0,2017-08-05 16:20:00+00:00
fire_on_the_board,chesscarl,0.0,2017-08-05 16:20:00+00:00
chesscarl,wevertonsoares,1.0,2017-08-03 22:40:00+00:00
rodrigo-sagastegui,chesscarl,0.0,2017-08-03 22:40:00+00:00
chesscarl,withouttroble,1.0,2017-08-03 22:40:00+00:00
bdoq,chesscarl,0.0,2017-08-03 22:40:00+00:00
hayki34,chesscarl,0.0,2017-08-03 22:40:00+00:00
klemi,chesscarl,0.0,2017-08-03 22:40:00+00:00
mavrincbor,chesscarl,0.0,2017-08-03 17:06:40+00:00
chesscarl,g_king,1.0,2017-08-03 17:06:40+00:00
peshkach,chesscarl,0.0,2017-08-03 17:06:40+00:00
chesscarl,krembrule,1.0,2017-07-22 19:00:00+00:00
chesscarl,grewia,1.0,2017-07-22 19:00:00+00:00
chesscarl,ratnikmora,1.0,2017-07-21 23:33:20+00:00
ibonuribeetxebarria,chesscarl,0.0,2017-07-21 23:33:20+00:00
foucheval,chesscarl,0.0,2017-07-21 20:46:40+00:00
comped,chesscarl,0.0,2017-07-21 20:46:40+00:00
chesscarl,just_emza,1.0,2017-07-21 20:46:40+00:00
bshma,chesscarl,0.0,2017-07-21 18:00:00+00:00
chesscarl,gfinch,1.0,2017-07-21 18:00:00+00:00
thorfabian,chesscarl,0.0,2017-07-21 18:00:00+00:00
thorfabian,chesscarl,0.0,2017-07-21 18:00:00+00:00
thorfabian,chesscarl,0.0,2017-07-21 18:00:00+00:00
thorfabian,chesscarl,0.0,2017-07-21 18:00:00+00:00
oilen1401,chesscarl,1.0,2017-07-21 04:06:40+00:00
mahyir35,chesscarl,0.0,2017-07-21 04:06:40+00:00
chesscarl,mahyir35,1.0,2017-07-21 04:06:40+00:00
superii,chesscarl,0.0,2017-07-20 22:33:20+00:00
knight602,dumas27,1.0,2017-08-06 03:26:40+00:00
knight602,leolayon,1.0,2017-08-06 03:26:40+00:00
knight602,bababird,0.0,2017-08-04 23:40:00+00:00
negativegerilla,knight602,0.0,2017-08-04 20:53:20+00:00
knight602,cistajeba,1.0,2017-08-04 20:53:20+00:00
mani66,knight602,0.0,2017-08-04 20:53:20+00:00
knight602,kskatem,1.0,2017-08-04 20:53:20+00:00
noddlep2,dkermanns,0.0,2017-07-20 19:46:40+00:00
noddlep2,def--spb,0.0,2017-07-20 19:46:40+00:00
wilk,noddlep2,1.0,2017-07-20 19:46:40+00:00
cheateralert,dbmcdonald,0.0,2017-08-03 22:40:00+00:00
dbmcdonald,cheateralert,1.0,2017-08-03 22:40:00+00:00
dbmcdonald,zwickdendackl,1.0,2017-07-22 21:46:40+00:00
dbmcdonald,fatih221b,0.0,2017-07-22 21:46:40+00:00
sotochka,dbmcdonald,1.0,2017-07-20 22:33:20+00:00
starfire777,rfqjr,0.0,2017-07-25 02:33:20+00:00
rfqjr,rostfrei,0.0,2017-07-18 17:46:40+00:00
willconquer,rfqjr,1.0,2017-07-18 01:06:40+00:00
venetosergio,bloonfreakster,0.0,2017-08-28 19:53:20+00:00
romaniuk,bloonfreakster,0.0,2017-08-24 02:00:00+00:00
bloonfreakster,banana_boat,0.0,2017-08-19 22:00:00+00:00
schipio,bloonfreakster,1.0,2017-08-12 23:20:00+00:00
wiggleitjiggleit,wachmacher,0.0,2017-08-31 17:20:00+00:00
pv2017,wiggleitjiggleit,1.0,2017-08-31 17:20:00+00:00
blazingheart,wiggleitjiggleit,0.0,2017-08-31 14:33:20+00:00
imlimbad,wiggleitjiggleit,0.0,2017-08-31 14:33:20+00:00
wiggleitjiggleit,simplymaster,1.0,2017-08-30 19:06:40+00:00
wiggleitjiggleit,jourapoura,0.0,2017-08-30 19:06:40+00:00
antitexnik,wiggleitjiggleit,0.0,2017-08-30 16:20:00+00:00
wiggleitjiggleit,simplymaster,1.0,2017-08-30 16:20:00+00:00
wiggleitjiggleit,penguin_lo,0.0,2017-08-30 16:20:00+00:00
vkmansftw,wiggleitjiggleit,0.0,2017-08-30 16:20:00+00:00
mark1984,mirniy86,0.0,2017-08-25 05:46:40+00:00
markovits75,enialios,0.0,2017-08-22 16:40:00+00:00
markovits75,enialios,0.0,2017-08-21 15:40:00+00:00
theanonymousone,polasara,0.0,2017-08-25 16:53:20+00:00
theanonymousone,costillar,1.0,2017-08-23 17:40:00+00:00
garib33gg,theanonymousone,1.0,2017-08-17 22:46:40+00:00
theanonymousone,marlowe43,0.0,2017-08-16 16:13:20+00:00
nikosioannidis,theanonymousone,0.0,2017-08-15 18:00:00+00:00
macripoly,theanonymousone,0.0,2017-08-15 12:26:40+00:00
theanonymousone,hero100,0.0,2017-08-14 19:46:40+00:00
theanonymousone,antonydoytchev,1.0,2017-08-14 11:26:40+00:00
radioactive7,theanonymousone,0.0,2017-08-14 11:26:40+00:00
tedcarter,theanonymousone,1.0,2017-08-14 03:06:40+00:00
theoldnewb,theanonymousone,0.0,2017-08-14 03:06:40+00:00
slon-al,wesleytonini,1.0,2017-08-17 17:13:20+00:00
slon-al,shairo08,0.0,2017-08-17 17:13:20+00:00
mossall,slon-al,0.0,2017-08-16 16:13:20+00:00
illamola,slon-al,1.0,2017-08-16 16:13:20+00:00
brunozaurus,slon-al,0.0,2017-08-16 16:13:20+00:00
slon-al,granit10,1.0,2017-08-16 16:13:20+00:00
slon-al,weifi,1.0,2017-08-15 15:13:20+00:00
buddel13,slon-al,0.0,2017-08-15 15:13:20+00:00
amando_s,slon-al,0.0,2017-08-15 15:13:20+00:00
w-j,slon-al,1.0,2017-08-12 17:46:40+00:00
slon-al,dalmatinac,0.0,2017-08-12 17:46:40+00:00
slon-al,safin_241,1.0,2017-08-12 17:46:40+00:00
safin_241,slon-al,1.0,2017-08-12 17:46:40+00:00
slon-al,safin_241,0.0,2017-08-12 17:46:40+00:00
sasa1234,slon-al,1.0,2017-07-19 13:13:20+00:00
slon-al,sasa1234,0.0,2017-07-19 13:13:20+00:00
happyspyros,amir2002zzz,0.5,2017-07-14 08:13:20+00:00
amir2002zzz,vovaches,0.5,2017-07-14 08:13:20+00:00
amir2002zzz,donidali,1.0,2017-07-14 08:13:20+00:00
donidali,amir2002zzz,0.0,2017-07-14 08:13:20+00:00
jogandochess,amir2002zzz,0.0,2017-07-14 08:13:20+00:00
amir2002zzz,fourninetysix,0.5,2017-07-14 08:13:20+00:00
amir2002zzz,iwin10,1.0,2017-07-14 05:26:40+00:00
jhoynnertello,amir2002zzz,0.0,2017-07-14 05:26:40+00:00
ladratov,amir2002zzz,0.0,2017-07-13 21:06:40+00:00
amir2002zzz,nagyc42,1.0,2017-07-13 18:20:00+00:00
kazan2502,amir2002zzz,0.0,2017-07-13 18:20:00+00:00
amir2002zzz,mohmohcom2,1.0,2017-07-13 18:20:00+00:00
muemmelmann,amir2002zzz,0.0,2017-07-13 18:20:00+00:00
amir2002zzz,fairygirl,0.5,2017-07-13 12:46:40+00:00
mandre,amir2002zzz,0.0,2017-07-13 12:46:40+00:00
amir2002zzz,horuspower,1.0,2017-07-13 12:46:40+00:00
ss96,amir2002zzz,0.0,2017-07-13 12:46:40+00:00
amir2002zzz,onlyprogress,1.0,2017-07-13 12:46:40+00:00
dmitriy_duyun,amir2002zzz,0.0,2017-07-13 12:46:40+00:00
amazo,amir2002zzz,0.0,2017-07-13 12:46:40+00:00
chessgoals,skorlions28,0.0,2017-08-29 07:00:00+00:00
chessgoals,alex_smite,0.0,2017-08-29 07:00:00+00:00
per1966,saviter,1.0,2017-08-29 23:40:00+00:00
saviter,per1966,0.0,2017-08-29 23:40:00+00:00
gdf1981,saviter,1.0,2017-08-29 20:53:20+00:00
saviter,morg1515,0.0,2017-08-26 23:26:40+00:00
saviter,ilkerk,0.0,2017-08-26 15:06:40+00:00
ilkerk,saviter,1.0,2017-08-26 15:06:40+00:00
saviter,li1chess,0.0,2017-08-26 15:06:40+00:00
robertao,saviter,0.0,2017-08-26 01:13:20+00:00
odrim,saviter,0.0,2017-08-25 19:40:00+00:00
marinaldodelphi,saviter,1.0,2017-08-25 00:13:20+00:00
saviter,abcheck,0.0,2017-08-24 02:00:00+00:00
mhamed_basti,saviter,1.0,2017-08-24 02:00:00+00:00
andyfi,saviter,0.0,2017-08-23 20:26:40+00:00
saviter,bayron45,0.5,2017-08-23 20:26:40+00:00
saviter,alperbaba5225,1.0,2017-08-23 17:40:00+00:00
saviter,raitenis,1.0,2017-08-23 01:00:00+00:00
cris36,saviter,0.0,2017-08-22 22:13:20+00:00
saviter,cris36,1.0,2017-08-22 22:13:20+00:00
cris36,saviter,0.0,2017-08-22 22:13:20+00:00
fagnervalenca,saviter,0.0,2017-08-21 21:13:20+00:00
evianwahter,saviter,1.0,2017-08-21 21:13:20+00:00
saviter,episode,0.0,2017-08-21 21:13:20+00:00
alenea,saviter,1.0,2017-08-21 18:26:40+00:00
saviter,slm_mhr,0.0,2017-08-21 18:26:40+00:00
saviter,quadrivium7,0.0,2017-08-19 22:00:00+00:00
wolf80,saviter,0.0,2017-08-19 22:00:00+00:00
leps000,saviter,0.0,2017-08-19 19:13:20+00:00
saviter,leps000,1.0,2017-08-19 19:13:20+00:00
saviter,wilden,1.0,2017-08-19 19:13:20+00:00
everest999,saviter,0.0,2017-08-19 19:13:20+00:00
majorwarren,saviter,1.0,2017-08-19 19:13:20+00:00
saviter,majorwarren,1.0,2017-08-19 19:13:20+00:00
majorwarren,saviter,1.0,2017-08-19 19:13:20+00:00
taural,saviter,1.0,2017-08-19 19:13:20+00:00
saviter,yosoyfenix,0.0,2017-08-19 19:13:20+00:00
saviter,maicon92,0.0,2017-08-19 19:13:20+00:00
saviter,a_th-19,0.0,2017-08-19 02:33:20+00:00
german276,niftyleopard,0.0,2017-08-31 00:40:00+00:00
niftyleopard,knightbane,1.0,2017-08-31 00:40:00+00:00
torpeche,niftyleopard,0.0,2017-08-31 00:40:00+00:00
korbendallas,samwmsrachel,1.0,2017-08-25 22:26:40+00:00
martha,samwmsrachel,1.0,2017-08-25 22:26:40+00:00
ameenthedestroyer,samwmsrachel,0.0,2017-08-25 22:26:40+00:00
samwmsrachel,laucha,1.0,2017-08-24 21:26:40+00:00
konst767,ducksandcats,1.0,2017-08-09 06:26:40+00:00
ducksandcats,reda2345,0.0,2017-08-03 11:33:20+00:00
invitado79,ducksandcats,0.0,2017-08-02 10:33:20+00:00
slon11,ducksandcats,1.0,2017-08-02 10:33:20+00:00
ducksandcats,2700172,0.0,2017-08-02 10:33:20+00:00
ducksandcats,michal220,1.0,2017-08-02 10:33:20+00:00
chess_pro_107,ducksandcats,0.0,2017-08-02 10:33:20+00:00
ducksandcats,chess_pro_107,0.0,2017-08-02 10:33:20+00:00
duckduckfrog,ducksandcats,0.0,2017-08-02 10:33:20+00:00
ducksandcats,partoazhdary11,0.0,2017-08-02 10:33:20+00:00
mario455,ducksandcats,0.0,2017-07-31 11:20:00+00:00
axela,ducksandcats,0.5,2017-07-31 08:33:20+00:00
ducksandcats,bobbytal,1.0,2017-07-31 08:33:20+00:00
bobbytal,ducksandcats,0.0,2017-07-31 08:33:20+00:00
trenujeme_sach,ducksandcats,0.0,2017-07-31 05:46:40+00:00
ducksandcats,wall-of-shields,1.0,2017-07-27 10:06:40+00:00
wall-of-shields,ducksandcats,0.0,2017-07-27 10:06:40+00:00
ducksandcats,wall-of-shields,0.0,2017-07-27 10:06:40+00:00
wall-of-shields,ducksandcats,0.0,2017-07-27 10:06:40+00:00
ducksandcats,wall-of-shields,0.0,2017-07-27 10:06:40+00:00
duckduckfrog,smartduckduckcow,0.0,2017-07-15 03:40:00+00:00
duckduckfrog,smartduckduckcow,0.0,2017-07-15 03:40:00+00:00
abolfazl1386,smartduckduckcow,0.0,2017-07-13 07:13:20+00:00
duckduckfrog,smartduckduckcow,0.0,2017-07-13 01:40:00+00:00
smartduckduckcow,duckduckfrog,1.0,2017-07-13 01:40:00+00:00
duckduckfrog,smartduckduckcow,0.0,2017-07-13 01:40:00+00:00
duckduckfrog,smartduckduckcow,0.0,2017-07-13 01:40:00+00:00
christina-a-11,supermancito,1.0,2017-07-04 14:53:20+00:00
christina-a-11,theanal,1.0,2017-07-04 14:53:20+00:00
christina-a-11,vedenichev__serega,1.0,2017-07-04 14:53:20+00:00
mouhieddine,christina-a-11,0.0,2017-07-04 14:53:20+00:00
christina-a-11,mouhieddine,1.0,2017-07-04 14:53:20+00:00
mouhieddine,christina-a-11,0.0,2017-07-04 14:53:20+00:00
christina-a-11,mouhieddine,1.0,2017-07-04 14:53:20+00:00
joseph95,christina-a-11,0.0,2017-07-04 12:06:40+00:00
elysiantri,christina-a-11,0.0,2017-07-04 12:06:40+00:00
philosophorum,christina-a-11,0.0,2017-07-04 12:06:40+00:00
christina-a-11,philosophorum,1.0,2017-07-04 12:06:40+00:00
christina-a-11,ammar_alomda,1.0,2017-07-04 01:00:00+00:00
canibalchess,christina-a-11,0.0,2017-07-04 01:00:00+00:00
christina-a-11,kolatt,1.0,2017-07-04 01:00:00+00:00
radiz,christina-a-11,0.0,2017-07-04 01:00:00+00:00
christina-a-11,valerioneto,1.0,2017-07-04 01:00:00+00:00
valerioneto,christina-a-11,0.0,2017-07-04 01:00:00+00:00
christina-a-11,tttony,0.0,2017-07-04 01:00:00+00:00
christina-a-11,afrisham-iran,1.0,2017-07-04 01:00:00+00:00
christina-a-11,receipt,1.0,2017-07-04 01:00:00+00:00
christina-a-11,drinking_beer,1.0,2017-07-04 01:00:00+00:00
christina-a-11,zakitrissi,1.0,2017-07-03 22:13:20+00:00
e_t123,christina-a-11,0.0,2017-07-03 05:33:20+00:00
christina-a-11,e_t123,1.0,2017-07-03 05:33:20+00:00
cookieblake,vetteerrr,1.0,2017-09-01 04:26:40+00:00
pgcpgc,cookieblake,1.0,2017-09-01 04:26:40+00:00
resh77,cookieblake,0.0,2017-08-27 21:40:00+00:00
cookieblake,memormz,0.0,2017-08-27 21:40:00+00:00
b12denis,cookieblake,0.0,2017-08-27 16:06:40+00:00
cookieblake,philcal,1.0,2017-08-25 22:26:40+00:00
cookieblake,qq_kdp,1.0,2017-08-25 19:40:00+00:00
stefanelu,cookieblake,1.0,2017-08-25 19:40:00+00:00
cookieblake,dct94,0.0,2017-08-25 19:40:00+00:00
cookieblake,bozy,0.0,2017-08-23 17:40:00+00:00
renzo2008,cookieblake,1.0,2017-08-23 17:40:00+00:00
burkhab,cookieblake,0.0,2017-08-23 03:46:40+00:00
adrianovidiu1980,cookieblake,0.0,2017-08-22 16:40:00+00:00
gascarov,cookieblake,1.0,2017-08-22 16:40:00+00:00
cookieblake,cesar251245,1.0,2017-08-21 18:26:40+00:00
rosslund,cookieblake,1.0,2017-08-18 04:20:00+00:00
cookieblake,foulage,1.0,2017-08-17 17:13:20+00:00
mr_quantum,cookieblake,0.0,2017-08-16 21:46:40+00:00
cookieblake,mr_quantum,0.0,2017-08-16 21:46:40+00:00
abischabi,drunkpatzeruk,1.0,2017-07-02 18:26:40+00:00
oldscout108,ningyuan,0.0,2017-07-23 20:00:00+00:00
leeleeradio,mccheese,1.0,2017-07-06 03:00:00+00:00
mccheese,robert_190,0.0,2017-07-06 03:00:00+00:00
harrrr,mccheese,1.0,2017-07-01 14:40:00+00:00
tommmmmmmmmm,mccheese,1.0,2017-07-01 11:53:20+00:00
alonxo,mccheese,1.0,2017-07-01 11:53:20+00:00
beril2009,mccheese,1.0,2017-07-01 11:53:20+00:00
bajablast,mccheese,1.0,2017-07-01 11:53:20+00:00
timequake,mccheese,1.0,2017-07-01 00:46:40+00:00
mccheese,reze,0.0,2017-06-29 12:40:00+00:00
mccheese,mustangsally,0.0,2017-06-29 09:53:20+00:00
mccheese,hortense,0.0,2017-06-29 07:06:40+00:00
mccheese,bratt,0.0,2017-06-29 07:06:40+00:00
mccheese,jacknocler,0.0,2017-06-29 07:06:40+00:00
chondrolli,mccheese,1.0,2017-06-29 07:06:40+00:00
j_karlo,mccheese,1.0,2017-06-29 07:06:40+00:00
mccheese,perumanta,0.0,2017-06-29 07:06:40+00:00
mccheese,maia0411,0.0,2017-06-28 06:06:40+00:00
kingtotos,mccheese,1.0,2017-06-27 13:26:40+00:00
mccheese,homersimpson1,0.0,2017-06-27 13:26:40+00:00
chess-brahs,cdvh,0.0,2017-08-24 13:06:40+00:00
chess-brahs,arda2828,1.0,2017-08-23 14:53:20+00:00
arda2828,chess-brahs,0.0,2017-08-23 14:53:20+00:00
chess-brahs,arda2828,1.0,2017-08-23 14:53:20+00:00
bugzzila,chess-brahs,0.0,2017-08-04 12:33:20+00:00
chess-brahs,bugzzila,1.0,2017-08-04 12:33:20+00:00
warera,dzhambul,0.0,2017-07-29 14:53:20+00:00
warera,hamed1234,0.0,2017-07-23 08:53:20+00:00
whiteduke,warera,1.0,2017-06-29 09:53:20+00:00
ryan_duan_2,eucliides,0.0,2017-07-21 23:33:20+00:00
vasyap,ryan_duan_2,1.0,2017-07-03 13:53:20+00:00
aidenleahycrooks,carloshrc,0.0,2017-07-21 01:20:00+00:00
maltetillmarconi,kardsalan,0.0,2017-08-26 20:40:00+00:00
caddy,kardsalan,1.0,2017-08-26 20:40:00+00:00
persian-golff,kardsalan,1.0,2017-08-26 20:40:00+00:00
kardsalan,mrhorta50,1.0,2017-08-18 01:33:20+00:00
kardsalan,roman1702,1.0,2017-08-13 13:13:20+00:00
kardsalan,bilja2233,1.0,2017-08-13 13:13:20+00:00
graton,kardsalan,0.0,2017-07-21 18:00:00+00:00
louwyhs,kardsalan,0.0,2017-07-21 18:00:00+00:00
intrepido,mojica,1.0,2017-06-23 01:06:40+00:00
regalsin,intrepido,0.0,2017-06-20 00:53:20+00:00
intrepido,felipeferreira,1.0,2017-06-18 23:53:20+00:00
hindenburg9192,vishalvasans1,0.0,2017-08-12 23:20:00+00:00
vishalvasans1,mascarpov,1.0,2017-08-12 17:46:40+00:00
jotao,vishalvasans1,1.0,2017-08-12 17:46:40+00:00
vishalvasans1,taliby,1.0,2017-08-04 20:53:20+00:00
vishalvasans1,isaac_villarreal,0.0,2017-07-26 00:46:40+00:00
koshi12,vishalvasans1,1.0,2017-07-26 00:46:40+00:00
vishalvasans1,kbob,1.0,2017-07-25 22:00:00+00:00
david007mu,vishalvasans1,1.0,2017-07-24 21:00:00+00:00
spsingh1987,vishalvasans1,1.0,2017-07-23 17:13:20+00:00
vishalvasans1,nonneposso,1.0,2017-07-23 14:26:40+00:00
vishalvasans1,nezaisiu,0.0,2017-07-20 17:00:00+00:00
vishalvasans1,chimimdq,0.0,2017-07-20 00:20:00+00:00
guillerminmin,vishalvasans1,0.0,2017-07-16 01:53:20+00:00
frikazoid55,vishalvasans1,0.0,2017-07-16 01:53:20+00:00
vishalvasans1,marcose_14,1.0,2017-07-16 01:53:20+00:00
vishalvasans1,ruzeebaba,0.0,2017-07-16 01:53:20+00:00
cuxhaven,superhero098,1.0,2017-08-31 09:00:00+00:00
superhero098,cuxhaven,1.0,2017-08-31 09:00:00+00:00
soosi98,superhero098,0.0,2017-08-31 09:00:00+00:00
superhero098,wqf7,0.0,2017-08-31 09:00:00+00:00
zovar,superhero098,0.0,2017-08-31 09:00:00+00:00
superhero098,miqomanukyan2001,0.0,2017-08-31 09:00:00+00:00
emiliooo,superhero098,1.0,2017-08-30 16:20:00+00:00
ahmedbakeer,superhero098,1.0,2017-08-30 02:26:40+00:00
superhero098,mwafakalhaswa,1.0,2017-08-30 02:26:40+00:00
ahmedbakeer,superhero098,0.0,2017-08-30 02:26:40+00:00
superhero098,blablub,0.0,2017-08-30 02:26:40+00:00
superhero098,alfredgjoncari,1.0,2017-08-30 02:26:40+00:00
tonoyanrob7,superhero098,0.0,2017-08-29 23:40:00+00:00
majid_alsalhi,superhero098,0.5,2017-08-29 23:40:00+00:00
superhero098,ramonsantana44,1.0,2017-08-29 23:40:00+00:00
gramo,superhero098,0.0,2017-08-29 23:40:00+00:00
bernec,superhero098,0.0,2017-08-29 23:40:00+00:00
gavrilinfamily,superhero098,1.0,2017-08-29 15:20:00+00:00
knightofchess90,everybodylovesjesus,0.0,2017-08-24 15:53:20+00:00
everybodylovesjesus,ahmd11,1.0,2017-08-20 11:53:20+00:00
everybodylovesjesus,bpd152,1.0,2017-08-20 03:33:20+00:00
landscaping123,eugenio24,1.0,2017-08-04 15:20:00+00:00
onkelvladi,landscaping123,0.0,2017-05-17 19:40:00+00:00
makhach-kala,landscaping123,0.0,2017-05-02 18:33:20+00:00
youknowwho_79,eddywilde,1.0,2017-04-24 21:40:00+00:00
jokash82,youknowwho_79,1.0,2017-04-23 15:06:40+00:00
youknowwho_79,chelsey_000,1.0,2017-04-23 15:06:40+00:00
syriatmam123,s-a,0.0,2017-06-15 12:33:20+00:00
zv_dim,s-a,0.0,2017-06-15 12:33:20+00:00
mja1991,s-a,0.0,2017-06-15 12:33:20+00:00
whitewing,s-a,0.0,2017-06-15 07:00:00+00:00
